section_id,course_id,semester,year,instructor_id,classroom,schedule
556,649,Fall,2016,13,103-S,8:00-9:00
557,822,Spring,2015,717,346-X,9:00-10:00
558,286,Fall,2019,876,371-V,17:00-18:00
559,740,Winter,2023,566,365-P,9:00-10:00
560,532,Summer,2021,313,441-J,17:00-18:00
561,319,Summer,2016,458,456-B,9:00-10:00
562,654,Winter,2017,965,496-G,16:00-17:00
563,777,Spring,2023,675,319-D,10:00-11:00
564,263,Fall,2021,655,270-V,15:00-16:00
565,512,Summer,2025,887,401-Q,10:00-11:00
566,406,Fall,2025,157,214-T,17:00-18:00
567,99,Winter,2019,102,368-F,13:00-14:00
568,343,Spring,2016,627,138-M,13:00-14:00
569,113,Winter,2024,453,389-H,9:00-10:00
570,262,Summer,2015,424,291-Y,8:00-9:00
571,577,Summer,2022,182,281-U,13:00-14:00
572,497,Fall,2019,655,396-Y,8:00-9:00
573,488,Spring,2017,892,315-D,8:00-9:00
574,619,Fall,2016,529,182-C,8:00-9:00
575,786,Spring,2023,148,445-Y,15:00-16:00
576,377,Spring,2021,310,468-Y,8:00-9:00
577,272,Fall,2022,61,392-K,13:00-14:00
578,602,Summer,2015,689,202-G,11:00-12:00
579,441,Winter,2018,956,456-D,14:00-15:00
580,385,Winter,2019,179,105-R,13:00-14:00
581,505,Winter,2020,367,121-I,16:00-17:00
582,786,Fall,2019,851,262-O,17:00-18:00
583,651,Fall,2022,479,119-V,16:00-17:00
584,345,Summer,2024,444,331-P,17:00-18:00
585,217,Fall,2019,726,331-D,14:00-15:00
586,367,Winter,2015,744,475-C,17:00-18:00
587,359,Fall,2021,440,186-A,14:00-15:00
588,890,Summer,2025,520,148-P,9:00-10:00
589,813,Fall,2015,75,317-G,8:00-9:00
590,428,Fall,2019,269,375-K,11:00-12:00
591,256,Fall,2019,448,313-M,17:00-18:00
592,249,Summer,2021,727,466-E,8:00-9:00
593,94,Spring,2020,965,185-S,8:00-9:00
594,966,Winter,2021,921,495-E,10:00-11:00
595,225,Winter,2019,171,464-F,11:00-12:00
596,748,Winter,2021,64,222-J,10:00-11:00
597,910,Spring,2015,1000,124-M,14:00-15:00
598,144,Summer,2024,994,213-D,14:00-15:00
599,476,Winter,2015,620,161-P,17:00-18:00
600,748,Winter,2020,105,474-P,10:00-11:00
601,128,Spring,2017,183,470-G,9:00-10:00
602,871,Winter,2020,177,412-S,15:00-16:00
603,537,Winter,2015,195,404-V,12:00-13:00
604,883,Fall,2021,327,107-V,16:00-17:00
605,168,Spring,2022,427,196-N,9:00-10:00
606,411,Summer,2020,200,258-U,8:00-9:00
607,766,Summer,2021,227,207-H,16:00-17:00
608,791,Spring,2020,426,295-U,15:00-16:00
609,63,Spring,2021,670,337-U,16:00-17:00
610,125,Summer,2023,408,113-N,15:00-16:00
611,445,Winter,2018,995,485-X,8:00-9:00
612,934,Fall,2023,367,255-G,9:00-10:00
613,49,Spring,2016,210,123-X,17:00-18:00
614,137,Fall,2017,316,341-X,10:00-11:00
615,908,Winter,2017,299,289-O,12:00-13:00
616,38,Spring,2016,649,259-P,10:00-11:00
617,143,Summer,2019,452,284-X,14:00-15:00
618,19,Winter,2023,207,165-A,13:00-14:00
619,957,Spring,2022,453,344-T,9:00-10:00
620,669,Summer,2025,496,348-D,15:00-16:00
621,250,Summer,2019,4,437-L,17:00-18:00
622,658,Summer,2024,597,470-C,10:00-11:00
623,722,Fall,2017,345,474-R,9:00-10:00
624,555,Summer,2017,844,160-P,9:00-10:00
625,308,Fall,2016,911,469-O,14:00-15:00
626,864,Spring,2025,974,265-K,13:00-14:00
627,375,Spring,2024,568,288-V,11:00-12:00
628,680,Winter,2024,310,209-X,15:00-16:00
629,352,Fall,2016,45,317-Y,9:00-10:00
630,20,Spring,2018,701,219-O,10:00-11:00
631,8,Spring,2020,219,493-J,8:00-9:00
632,477,Fall,2024,498,124-J,12:00-13:00
633,548,Winter,2024,695,423-H,16:00-17:00
634,473,Summer,2019,953,156-W,10:00-11:00
635,60,Fall,2025,902,114-I,11:00-12:00
636,38,Fall,2018,324,160-R,17:00-18:00
637,554,Fall,2017,805,252-B,12:00-13:00
638,571,Winter,2021,1000,425-U,17:00-18:00
639,294,Summer,2023,845,171-C,11:00-12:00
640,812,Summer,2023,888,395-O,15:00-16:00
641,867,Fall,2022,288,386-H,13:00-14:00
642,712,Summer,2022,55,132-S,17:00-18:00
643,17,Spring,2019,560,277-E,15:00-16:00
644,766,Fall,2021,391,115-Q,17:00-18:00
645,669,Spring,2021,170,295-W,8:00-9:00
646,816,Summer,2015,586,477-G,13:00-14:00
647,806,Winter,2018,148,437-Y,14:00-15:00
648,801,Spring,2019,211,268-E,9:00-10:00
649,802,Winter,2025,483,360-Z,10:00-11:00
650,427,Winter,2023,645,182-W,14:00-15:00
651,372,Summer,2022,340,425-I,15:00-16:00
652,665,Fall,2019,835,308-I,17:00-18:00
653,656,Winter,2016,480,177-Q,9:00-10:00
654,295,Fall,2018,150,487-X,16:00-17:00
655,691,Winter,2022,462,258-E,13:00-14:00
656,816,Summer,2018,220,356-N,9:00-10:00
657,465,Spring,2022,43,445-V,14:00-15:00
658,209,Fall,2025,166,218-G,10:00-11:00
659,675,Spring,2016,152,304-P,15:00-16:00
660,907,Summer,2018,15,354-Z,10:00-11:00
661,899,Spring,2016,962,460-J,17:00-18:00
662,363,Summer,2016,138,204-X,11:00-12:00
663,914,Winter,2016,199,494-F,17:00-18:00
664,466,Winter,2024,885,210-Q,15:00-16:00
665,857,Winter,2015,529,127-W,11:00-12:00
666,182,Summer,2023,803,361-E,12:00-13:00
667,862,Winter,2019,323,109-M,13:00-14:00
668,568,Summer,2016,646,356-M,9:00-10:00
669,966,Fall,2019,314,185-R,9:00-10:00
670,162,Summer,2018,314,448-D,16:00-17:00
671,568,Winter,2025,865,498-M,13:00-14:00
672,847,Winter,2024,203,285-B,12:00-13:00
673,46,Spring,2016,478,246-T,11:00-12:00
674,208,Winter,2019,786,159-W,15:00-16:00
675,435,Summer,2023,458,487-A,16:00-17:00
676,528,Fall,2018,707,329-Y,12:00-13:00
677,460,Winter,2018,994,380-Y,16:00-17:00
678,237,Spring,2025,102,462-F,12:00-13:00
679,907,Winter,2024,929,362-B,16:00-17:00
680,730,Fall,2019,631,418-M,12:00-13:00
681,452,Winter,2025,742,323-R,16:00-17:00
682,637,Winter,2015,276,361-D,8:00-9:00
683,723,Spring,2017,919,338-N,16:00-17:00
684,636,Summer,2018,651,229-Y,8:00-9:00
685,197,Spring,2023,722,262-W,14:00-15:00
686,331,Summer,2023,817,226-D,15:00-16:00
687,179,Fall,2016,963,418-I,10:00-11:00
688,625,Spring,2019,599,351-U,15:00-16:00
689,349,Winter,2019,381,331-Y,12:00-13:00
690,425,Spring,2023,116,115-C,14:00-15:00
691,829,Fall,2023,689,415-J,13:00-14:00
692,284,Fall,2018,212,242-A,13:00-14:00
693,147,Winter,2024,313,440-Y,12:00-13:00
694,622,Winter,2016,180,403-I,14:00-15:00
695,544,Fall,2017,614,214-F,9:00-10:00
696,471,Fall,2016,327,244-M,17:00-18:00
697,224,Spring,2022,589,254-U,12:00-13:00
698,683,Winter,2022,245,410-K,10:00-11:00
699,583,Summer,2025,648,313-N,16:00-17:00
700,358,Spring,2022,176,201-W,12:00-13:00
701,23,Summer,2024,93,448-P,9:00-10:00
702,389,Spring,2024,581,323-N,11:00-12:00
703,920,Spring,2018,430,386-E,12:00-13:00
704,139,Spring,2025,43,102-B,9:00-10:00
705,668,Winter,2016,353,245-W,16:00-17:00
706,153,Summer,2016,858,385-Z,8:00-9:00
707,512,Summer,2023,486,417-D,15:00-16:00
708,458,Winter,2016,822,274-A,8:00-9:00
709,732,Fall,2023,843,292-W,16:00-17:00
710,747,Fall,2025,358,400-N,16:00-17:00
711,609,Spring,2019,726,310-P,13:00-14:00
712,783,Summer,2022,903,408-N,14:00-15:00
713,933,Spring,2017,306,483-I,15:00-16:00
714,815,Winter,2023,752,377-W,8:00-9:00
715,900,Fall,2019,958,170-H,12:00-13:00
716,662,Fall,2017,516,493-L,10:00-11:00
717,261,Winter,2025,913,360-W,16:00-17:00
718,179,Fall,2016,633,406-N,11:00-12:00
719,191,Spring,2023,731,463-W,15:00-16:00
720,836,Fall,2022,628,131-E,16:00-17:00
721,544,Summer,2019,313,230-M,12:00-13:00
722,579,Summer,2024,244,239-N,17:00-18:00
723,33,Summer,2017,854,194-A,16:00-17:00
724,306,Fall,2019,190,192-K,16:00-17:00
725,782,Spring,2016,809,435-W,8:00-9:00
726,59,Summer,2018,870,105-T,9:00-10:00
727,562,Fall,2016,75,493-J,8:00-9:00
728,38,Winter,2019,36,487-O,13:00-14:00
729,994,Winter,2022,609,175-K,9:00-10:00
730,315,Summer,2018,174,103-G,14:00-15:00
731,373,Winter,2025,927,298-J,13:00-14:00
732,473,Spring,2025,48,183-P,17:00-18:00
733,200,Summer,2015,473,350-F,9:00-10:00
734,558,Summer,2023,497,361-Z,8:00-9:00
735,23,Winter,2017,385,429-V,14:00-15:00
736,446,Spring,2015,38,204-X,16:00-17:00
737,513,Spring,2017,625,358-F,10:00-11:00
738,98,Summer,2025,551,250-R,11:00-12:00
739,181,Spring,2017,658,305-J,13:00-14:00
740,210,Fall,2016,455,456-A,9:00-10:00
741,73,Spring,2020,108,445-Y,15:00-16:00
742,917,Winter,2025,374,453-N,11:00-12:00
743,272,Summer,2022,685,349-N,12:00-13:00
744,884,Spring,2020,616,179-L,15:00-16:00
745,588,Fall,2022,620,214-S,17:00-18:00
746,813,Summer,2016,444,178-Q,13:00-14:00
747,639,Spring,2019,78,244-Y,12:00-13:00
748,941,Winter,2019,56,490-N,8:00-9:00
749,562,Fall,2020,832,289-T,15:00-16:00
750,719,Fall,2018,591,166-E,10:00-11:00
751,651,Winter,2021,518,260-J,16:00-17:00
752,976,Summer,2019,71,243-C,8:00-9:00
753,81,Spring,2020,857,106-P,15:00-16:00
754,825,Fall,2025,107,470-K,8:00-9:00
755,620,Summer,2017,830,235-V,17:00-18:00
756,930,Spring,2025,818,193-N,16:00-17:00
757,684,Spring,2023,246,492-P,15:00-16:00
758,473,Winter,2018,317,342-R,9:00-10:00
759,261,Winter,2024,393,154-L,17:00-18:00
760,494,Spring,2019,300,105-G,8:00-9:00
761,705,Winter,2025,133,128-K,9:00-10:00
762,117,Spring,2020,188,459-N,15:00-16:00
763,929,Summer,2019,115,102-V,11:00-12:00
764,603,Winter,2024,103,492-K,8:00-9:00
765,260,Spring,2017,51,386-E,14:00-15:00
766,738,Summer,2023,124,389-M,11:00-12:00
767,235,Summer,2018,497,339-Z,8:00-9:00
768,450,Summer,2022,689,256-L,16:00-17:00
769,495,Summer,2017,652,183-C,16:00-17:00
770,160,Fall,2023,410,430-Y,8:00-9:00
771,458,Fall,2020,388,462-P,14:00-15:00
772,765,Fall,2024,791,274-Q,16:00-17:00
773,236,Spring,2018,393,337-T,13:00-14:00
774,497,Spring,2023,272,421-E,10:00-11:00
775,288,Summer,2023,484,421-E,13:00-14:00
776,598,Spring,2019,866,366-F,16:00-17:00
777,115,Fall,2015,573,253-G,16:00-17:00
778,775,Fall,2016,352,416-I,14:00-15:00
779,531,Spring,2021,253,144-L,13:00-14:00
780,940,Spring,2017,46,492-Q,10:00-11:00
781,775,Spring,2018,398,463-O,16:00-17:00
782,935,Spring,2023,250,397-K,8:00-9:00
783,864,Summer,2019,554,189-Q,14:00-15:00
784,322,Fall,2022,339,310-Q,11:00-12:00
785,571,Fall,2019,682,140-V,12:00-13:00
786,777,Fall,2022,593,317-E,11:00-12:00
787,953,Winter,2018,761,205-G,11:00-12:00
788,282,Summer,2018,524,479-Y,14:00-15:00
789,110,Summer,2022,292,111-U,17:00-18:00
790,193,Fall,2025,33,259-T,13:00-14:00
791,157,Spring,2015,150,210-L,9:00-10:00
792,138,Fall,2020,444,330-M,10:00-11:00
793,839,Winter,2018,323,140-Y,9:00-10:00
794,492,Fall,2017,360,319-W,10:00-11:00
795,328,Summer,2021,328,320-I,9:00-10:00
796,226,Fall,2021,243,494-D,9:00-10:00
797,250,Fall,2016,660,158-B,9:00-10:00
798,446,Winter,2017,997,331-C,13:00-14:00
799,66,Fall,2020,752,402-P,17:00-18:00
800,779,Winter,2021,490,301-J,10:00-11:00
801,884,Summer,2023,139,427-T,17:00-18:00
802,368,Spring,2018,764,439-G,13:00-14:00
803,739,Spring,2025,538,145-B,8:00-9:00
804,633,Fall,2023,375,309-L,14:00-15:00
805,679,Summer,2015,711,245-T,9:00-10:00
806,94,Spring,2021,855,155-L,8:00-9:00
807,134,Summer,2023,538,339-Z,10:00-11:00
808,669,Winter,2018,718,111-R,8:00-9:00
809,33,Fall,2023,663,431-T,11:00-12:00
810,626,Summer,2017,172,385-I,14:00-15:00
811,700,Fall,2024,877,100-P,13:00-14:00
812,399,Spring,2022,630,173-X,8:00-9:00
813,541,Fall,2022,665,182-I,16:00-17:00
814,629,Summer,2015,174,105-D,15:00-16:00
815,873,Summer,2015,958,268-K,9:00-10:00
816,685,Fall,2020,719,426-D,8:00-9:00
817,344,Spring,2022,172,355-C,12:00-13:00
818,249,Fall,2020,96,392-V,15:00-16:00
819,784,Winter,2025,943,221-T,10:00-11:00
820,530,Fall,2023,627,100-T,10:00-11:00
821,89,Fall,2021,551,119-Z,11:00-12:00
822,114,Spring,2022,154,189-Q,9:00-10:00
823,764,Summer,2025,84,413-E,16:00-17:00
824,34,Fall,2015,441,480-K,10:00-11:00
825,897,Winter,2024,878,363-H,12:00-13:00
826,610,Fall,2016,944,402-A,16:00-17:00
827,683,Winter,2018,595,259-J,8:00-9:00
828,466,Winter,2015,273,364-N,17:00-18:00
829,43,Summer,2023,553,396-Q,10:00-11:00
830,587,Spring,2015,40,154-Z,13:00-14:00
831,77,Fall,2017,647,302-T,14:00-15:00
832,373,Fall,2022,340,266-M,12:00-13:00
833,503,Summer,2017,538,227-G,16:00-17:00
834,1,Winter,2015,151,327-O,17:00-18:00
835,561,Winter,2020,674,412-U,9:00-10:00
836,142,Summer,2021,273,199-R,15:00-16:00
837,391,Fall,2018,779,167-O,17:00-18:00
838,942,Summer,2024,656,335-C,15:00-16:00
839,517,Fall,2024,184,143-G,9:00-10:00
840,668,Summer,2023,298,281-O,12:00-13:00
841,237,Fall,2024,148,208-J,15:00-16:00
842,388,Winter,2018,180,399-M,13:00-14:00
843,582,Winter,2023,355,250-J,13:00-14:00
844,509,Spring,2020,694,342-T,8:00-9:00
845,226,Spring,2021,377,466-L,12:00-13:00
846,919,Winter,2024,542,117-A,9:00-10:00
847,236,Fall,2016,264,185-F,15:00-16:00
848,871,Winter,2023,382,396-R,12:00-13:00
849,895,Fall,2015,562,176-W,13:00-14:00
850,524,Summer,2017,266,408-Y,9:00-10:00
851,805,Summer,2016,534,341-G,10:00-11:00
852,213,Winter,2025,471,480-G,11:00-12:00
853,722,Summer,2019,183,362-C,17:00-18:00
854,529,Winter,2018,645,433-N,10:00-11:00
855,474,Spring,2015,858,463-O,8:00-9:00
856,5,Spring,2015,554,170-X,10:00-11:00
857,331,Summer,2019,144,308-Z,8:00-9:00
858,298,Fall,2021,12,415-S,12:00-13:00
859,814,Summer,2024,196,127-P,12:00-13:00
860,621,Summer,2025,492,395-C,8:00-9:00
861,541,Fall,2025,966,282-Z,10:00-11:00
862,630,Spring,2015,71,375-D,15:00-16:00
863,218,Winter,2023,666,200-P,13:00-14:00
864,25,Winter,2024,190,109-K,8:00-9:00
865,256,Summer,2025,8,108-P,15:00-16:00
866,480,Spring,2022,585,393-N,17:00-18:00
867,46,Spring,2022,785,424-G,12:00-13:00
868,238,Fall,2024,623,180-W,14:00-15:00
869,639,Winter,2023,74,337-K,11:00-12:00
870,525,Summer,2022,536,443-W,10:00-11:00
871,399,Spring,2025,909,168-W,12:00-13:00
872,924,Spring,2018,222,169-K,10:00-11:00
873,166,Winter,2018,932,208-B,9:00-10:00
874,959,Fall,2015,600,297-G,15:00-16:00
875,326,Fall,2019,817,499-C,16:00-17:00
876,761,Spring,2025,113,246-G,17:00-18:00
877,370,Winter,2016,912,471-Z,11:00-12:00
878,545,Spring,2019,994,109-V,11:00-12:00
879,641,Spring,2017,55,487-R,11:00-12:00
880,823,Winter,2022,391,392-E,12:00-13:00
881,141,Winter,2021,490,194-R,13:00-14:00
882,369,Winter,2023,357,498-N,8:00-9:00
883,967,Winter,2024,976,174-N,12:00-13:00
884,653,Winter,2021,983,367-D,12:00-13:00
885,849,Fall,2019,734,297-G,17:00-18:00
886,588,Fall,2016,433,365-F,17:00-18:00
887,249,Winter,2015,607,152-H,14:00-15:00
888,27,Summer,2023,601,499-F,11:00-12:00
889,563,Spring,2018,295,357-F,9:00-10:00
890,49,Winter,2023,28,455-E,9:00-10:00
891,732,Fall,2016,993,305-K,13:00-14:00
892,331,Fall,2023,917,211-J,13:00-14:00
893,673,Fall,2018,408,106-F,16:00-17:00
894,724,Fall,2019,277,431-L,9:00-10:00
895,917,Fall,2015,645,145-D,11:00-12:00
896,610,Summer,2023,27,108-A,9:00-10:00
897,501,Summer,2021,600,227-G,11:00-12:00
898,931,Spring,2019,71,188-Z,12:00-13:00
899,897,Spring,2016,423,373-B,9:00-10:00
900,316,Fall,2016,965,233-Y,15:00-16:00
901,123,Winter,2024,291,471-X,16:00-17:00
902,921,Fall,2022,22,440-B,17:00-18:00
903,963,Summer,2021,81,448-O,15:00-16:00
904,143,Winter,2023,567,408-Q,17:00-18:00
905,771,Winter,2025,995,163-F,12:00-13:00
906,403,Fall,2020,411,441-D,13:00-14:00
907,276,Winter,2023,712,288-L,10:00-11:00
908,787,Fall,2020,303,391-W,16:00-17:00
909,895,Spring,2022,817,197-M,10:00-11:00
910,471,Winter,2022,295,481-O,17:00-18:00
911,965,Spring,2023,604,207-U,15:00-16:00
912,975,Spring,2021,787,285-O,13:00-14:00
913,911,Summer,2024,937,348-X,16:00-17:00
914,471,Summer,2016,192,255-Y,17:00-18:00
915,922,Fall,2023,451,277-D,12:00-13:00
916,851,Spring,2016,656,313-H,13:00-14:00
917,243,Summer,2015,650,266-K,15:00-16:00
918,434,Summer,2021,325,241-C,9:00-10:00
919,316,Spring,2016,671,129-B,11:00-12:00
920,492,Fall,2017,467,135-Y,8:00-9:00
921,899,Fall,2021,911,360-R,14:00-15:00
922,470,Fall,2021,341,144-M,10:00-11:00
923,597,Winter,2016,41,153-S,13:00-14:00
924,154,Summer,2021,399,491-X,17:00-18:00
925,581,Fall,2019,181,216-H,13:00-14:00
926,631,Winter,2023,65,127-K,13:00-14:00
927,70,Summer,2015,721,257-B,12:00-13:00
928,596,Fall,2023,343,101-O,16:00-17:00
929,739,Summer,2018,357,245-A,8:00-9:00
930,262,Winter,2020,622,257-K,16:00-17:00
931,83,Winter,2018,808,224-P,8:00-9:00
932,375,Summer,2017,663,367-L,17:00-18:00
933,601,Spring,2024,691,396-H,9:00-10:00
934,950,Spring,2016,649,323-I,10:00-11:00
935,329,Spring,2015,71,365-K,11:00-12:00
936,769,Fall,2017,299,146-X,15:00-16:00
937,148,Fall,2023,645,392-H,15:00-16:00
938,497,Winter,2018,170,218-D,14:00-15:00
939,70,Summer,2025,724,142-T,11:00-12:00
940,483,Fall,2020,289,458-M,14:00-15:00
941,12,Summer,2025,69,240-R,14:00-15:00
942,317,Spring,2015,677,349-U,9:00-10:00
943,205,Summer,2019,897,440-H,11:00-12:00
944,214,Winter,2019,466,213-Z,11:00-12:00
945,516,Spring,2020,863,438-I,8:00-9:00
946,971,Fall,2023,814,333-L,11:00-12:00
947,722,Spring,2022,541,219-Y,9:00-10:00
948,130,Winter,2023,783,213-Y,10:00-11:00
949,327,Winter,2023,261,488-C,17:00-18:00
950,466,Fall,2018,144,378-Z,12:00-13:00
951,901,Summer,2021,521,254-P,16:00-17:00
952,484,Summer,2020,824,118-Y,9:00-10:00
953,321,Fall,2015,255,193-W,8:00-9:00
954,263,Summer,2025,916,217-M,8:00-9:00
955,118,Summer,2018,850,393-A,10:00-11:00
956,681,Spring,2024,363,452-G,13:00-14:00
957,147,Spring,2024,624,199-S,10:00-11:00
958,488,Spring,2015,642,362-K,14:00-15:00
959,690,Summer,2022,147,261-Q,15:00-16:00
960,954,Fall,2025,510,307-X,8:00-9:00
961,661,Summer,2025,157,254-S,11:00-12:00
962,520,Summer,2019,288,317-S,9:00-10:00
963,826,Spring,2017,34,370-H,17:00-18:00
964,262,Winter,2025,373,403-L,11:00-12:00
965,359,Winter,2015,847,435-Y,9:00-10:00
966,363,Summer,2022,534,115-J,9:00-10:00
967,74,Spring,2022,936,306-N,14:00-15:00
968,405,Winter,2023,408,499-L,8:00-9:00
969,937,Fall,2021,140,467-Q,8:00-9:00
970,638,Winter,2018,405,373-V,10:00-11:00
971,316,Spring,2019,891,452-N,13:00-14:00
972,317,Fall,2020,422,130-Y,14:00-15:00
973,341,Winter,2021,381,156-P,15:00-16:00
974,726,Fall,2022,4,393-G,14:00-15:00
975,506,Spring,2021,518,285-Y,9:00-10:00
976,428,Winter,2024,38,444-G,11:00-12:00
977,179,Summer,2015,584,340-X,12:00-13:00
978,183,Summer,2015,647,467-X,8:00-9:00
979,42,Fall,2024,582,179-D,14:00-15:00
980,667,Summer,2021,349,201-V,17:00-18:00
981,901,Fall,2024,432,437-T,10:00-11:00
982,538,Winter,2017,328,183-B,15:00-16:00
983,445,Spring,2019,772,269-Q,16:00-17:00
984,390,Fall,2025,997,441-Q,16:00-17:00
985,289,Fall,2018,780,123-W,15:00-16:00
986,252,Fall,2024,772,125-F,9:00-10:00
987,49,Summer,2020,8,315-E,15:00-16:00
988,251,Fall,2019,910,200-O,12:00-13:00
989,391,Summer,2016,979,187-G,11:00-12:00
990,219,Winter,2016,209,396-D,10:00-11:00
991,63,Summer,2020,85,379-J,10:00-11:00
992,398,Winter,2023,626,227-P,14:00-15:00
993,133,Fall,2025,184,460-N,16:00-17:00
994,699,Fall,2024,36,226-F,15:00-16:00
995,512,Winter,2018,21,157-U,10:00-11:00
996,74,Fall,2025,417,265-J,12:00-13:00
997,933,Winter,2016,668,112-X,12:00-13:00
998,69,Winter,2020,55,229-V,10:00-11:00
999,626,Winter,2025,379,316-V,13:00-14:00
1000,650,Summer,2015,115,164-L,12:00-13:00
1001,692,Fall,2021,527,170-Q,16:00-17:00
1002,603,Spring,2019,601,258-I,9:00-10:00
1003,455,Winter,2019,908,426-W,12:00-13:00
1004,347,Winter,2021,716,146-E,17:00-18:00
1005,996,Winter,2022,995,320-Q,8:00-9:00
1006,431,Spring,2018,454,246-N,17:00-18:00
1007,567,Winter,2018,207,246-A,16:00-17:00
1008,645,Winter,2020,86,148-E,17:00-18:00
1009,998,Fall,2022,533,241-P,17:00-18:00
1010,372,Fall,2020,1000,250-P,17:00-18:00
1011,58,Winter,2016,126,179-K,13:00-14:00
1012,346,Spring,2018,882,260-V,13:00-14:00
1013,441,Winter,2022,542,223-D,10:00-11:00
1014,960,Fall,2025,805,488-L,9:00-10:00
1015,861,Fall,2016,130,154-C,11:00-12:00
1016,565,Spring,2018,417,340-Z,8:00-9:00
1017,298,Spring,2019,195,174-F,10:00-11:00
1018,174,Summer,2018,938,146-T,10:00-11:00
1019,806,Spring,2020,12,111-H,17:00-18:00
1020,45,Summer,2025,767,314-K,11:00-12:00
1021,121,Summer,2020,710,208-R,14:00-15:00
1022,445,Fall,2022,623,482-W,17:00-18:00
1023,869,Fall,2018,501,431-T,9:00-10:00
1024,826,Spring,2022,741,271-F,16:00-17:00
1025,411,Fall,2023,396,206-Y,11:00-12:00
1026,74,Summer,2016,463,390-A,9:00-10:00
1027,774,Summer,2021,290,186-E,16:00-17:00
1028,758,Spring,2021,846,407-U,17:00-18:00
1029,214,Summer,2019,178,360-W,14:00-15:00
1030,697,Spring,2021,394,262-S,14:00-15:00
1031,342,Winter,2024,437,306-L,12:00-13:00
1032,219,Summer,2019,661,484-N,9:00-10:00
1033,976,Spring,2020,724,298-F,12:00-13:00
1034,671,Fall,2024,852,203-L,8:00-9:00
1035,815,Fall,2025,937,281-P,14:00-15:00
1036,762,Summer,2018,135,395-Y,12:00-13:00
1037,763,Summer,2025,799,119-K,14:00-15:00
1038,813,Fall,2024,98,284-Q,8:00-9:00
1039,170,Spring,2022,67,262-F,9:00-10:00
1040,774,Winter,2024,397,288-Y,17:00-18:00
1041,79,Winter,2021,767,410-P,10:00-11:00
1042,358,Spring,2024,420,126-Q,10:00-11:00
1043,828,Winter,2022,991,208-J,16:00-17:00
1044,655,Fall,2021,61,111-M,12:00-13:00
1045,56,Summer,2015,788,442-I,17:00-18:00
1046,30,Spring,2024,705,343-H,14:00-15:00
1047,485,Winter,2016,156,349-Y,11:00-12:00
1048,314,Summer,2023,299,107-Z,11:00-12:00
1049,799,Fall,2021,825,446-L,16:00-17:00
1050,459,Summer,2022,788,271-G,17:00-18:00
1051,130,Spring,2021,351,385-N,9:00-10:00
1052,391,Summer,2018,111,113-P,16:00-17:00
1053,91,Summer,2015,464,123-U,10:00-11:00
1054,436,Spring,2020,337,285-Y,10:00-11:00
1055,610,Winter,2016,43,427-Z,16:00-17:00
1056,830,Winter,2025,230,354-I,16:00-17:00
1057,486,Fall,2018,152,108-I,16:00-17:00
1058,815,Spring,2016,191,108-W,10:00-11:00
1059,397,Spring,2017,281,316-H,12:00-13:00
1060,287,Fall,2016,540,397-T,15:00-16:00
1061,324,Spring,2020,212,316-X,13:00-14:00
1062,193,Winter,2017,174,343-K,12:00-13:00
1063,199,Winter,2016,22,131-Y,8:00-9:00
1064,336,Winter,2025,789,304-S,10:00-11:00
1065,915,Winter,2025,183,191-B,11:00-12:00
1066,25,Summer,2022,822,431-Z,17:00-18:00
1067,635,Winter,2025,631,370-R,14:00-15:00
1068,68,Spring,2017,323,344-U,9:00-10:00
1069,690,Winter,2024,548,293-Q,15:00-16:00
1070,163,Summer,2018,34,312-T,13:00-14:00
1071,284,Summer,2015,9,315-U,12:00-13:00
1072,291,Spring,2015,209,436-C,11:00-12:00
